StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2462,15,Male,Other,Some College,9.140479044,5,Yes,High,No,No,No,No,2.818581824,2
2463,15,Female,African American,High School,12.13024451,25,No,High,No,No,Yes,No,0.744692833,4
2464,17,Male,Caucasian,Some College,12.08519032,29,No,Very High,Yes,No,No,Yes,0.725192946,4
2465,17,Female,Caucasian,Some College,16.54316297,8,Yes,Low,Yes,No,No,No,2.92682044,2
2466,16,Male,African American,None,8.500048282,29,No,Moderate,Yes,Yes,No,No,0.552257573,4
2467,16,Female,Caucasian,Some College,5.508933596,24,No,High,Yes,Yes,No,No,1.298729107,4
2468,16,Male,Asian,High School,5.300698363,25,No,High,Yes,Yes,No,Yes,1.186737828,4
2469,18,Female,Asian,High School,10.72384559,3,No,High,No,Yes,No,Yes,3.332788588,1
2470,15,Female,African American,None,8.982964055,16,No,Low,No,No,No,No,1.489067021,4
2471,15,Male,Caucasian,Some College,8.80241542,1,Yes,Low,Yes,No,Yes,No,3.307378114,1
2472,16,Female,Caucasian,Some College,1.822746782,15,Yes,Low,No,No,No,No,1.610940683,4
2473,15,Female,Caucasian,Some College,14.37207481,23,No,Very High,Yes,Yes,No,No,2.057378501,3
2474,16,Female,Caucasian,Some College,4.27473376,13,No,Low,No,No,No,No,1.673711404,4
2475,18,Female,Caucasian,Bachelor's,3.939072604,25,No,Moderate,No,No,Yes,No,0.490630062,4
2476,18,Female,African American,High School,8.255166406,7,No,Moderate,No,No,No,Yes,2.231656972,3
2477,17,Female,African American,High School,4.555566832,13,Yes,Moderate,Yes,No,Yes,No,2.259451154,3
2478,18,Female,Caucasian,Bachelor's,11.67716535,1,Yes,Moderate,No,No,No,No,3.45446246,1
2479,16,Female,Caucasian,High School,7.429266787,15,Yes,High,Yes,No,No,No,2.15861017,3
2480,18,Male,Caucasian,Higher,8.978234452,3,No,Moderate,No,Yes,No,No,2.747908443,2
2481,17,Male,Caucasian,Bachelor's,10.74338643,0,No,Low,Yes,No,No,Yes,3.32390296,1
2482,15,Female,Asian,Some College,4.07071045,22,No,Moderate,No,No,No,No,0.909763533,4
2483,16,Female,Caucasian,Higher,3.115032457,19,No,High,No,Yes,No,No,1.1678958,4
2484,15,Male,Caucasian,None,17.60843806,26,No,Very High,No,No,No,No,1.220417976,4
2485,17,Male,Caucasian,High School,8.674474057,13,Yes,High,No,No,Yes,No,2.334525644,3
2486,17,Male,Asian,Some College,8.241872193,7,Yes,High,No,No,No,No,2.844732262,2
2487,17,Female,African American,High School,0.712243005,24,Yes,Moderate,Yes,No,No,No,0.972247738,4
2488,15,Male,Caucasian,Bachelor's,9.959526052,27,Yes,High,No,No,No,Yes,0.856397043,4
2489,15,Female,African American,None,11.08339443,24,No,Very High,No,No,No,No,0.952675033,4
2490,15,Female,Asian,Some College,11.17681742,2,No,Moderate,No,Yes,No,No,3.235302581,1
2491,15,Male,Other,Some College,14.14062339,4,No,None,No,No,No,No,2.533432396,2
2492,17,Female,Caucasian,Some College,3.5496367,5,No,Very High,No,No,No,No,2.772388537,2
2493,17,Female,Asian,High School,5.044462685,21,No,High,No,No,No,No,0.946767905,4
2494,16,Female,Other,High School,16.2146093,25,Yes,Moderate,No,Yes,No,No,1.315464371,4
2495,16,Female,Other,Bachelor's,18.94341234,7,No,Very High,No,Yes,Yes,No,3.318208029,1
2496,15,Male,African American,High School,2.718654947,5,No,Moderate,No,No,Yes,No,2.33110892,3
2497,18,Male,African American,Bachelor's,9.95299109,5,No,Moderate,Yes,No,No,No,2.905973098,2
2498,18,Female,Caucasian,Some College,4.283525055,3,No,High,No,Yes,Yes,No,3.344575198,1
2499,17,Female,Asian,Some College,1.201463367,6,No,Low,No,No,No,No,2.168178925,3
2500,17,Male,African American,Some College,6.510066763,29,No,High,No,No,No,Yes,0.211194223,4
2501,17,Female,African American,High School,2.873752504,29,No,Low,No,No,No,No,0,4
2502,16,Male,Caucasian,Some College,14.19866147,23,Yes,Low,No,No,No,No,0.893986013,4
2503,16,Female,Asian,Bachelor's,10.67450827,18,No,Moderate,Yes,No,Yes,No,1.830793245,4
2504,17,Female,Asian,Some College,2.87668942,6,No,Moderate,No,No,No,No,2.465117414,3
2505,17,Male,Caucasian,Higher,0.184831768,2,No,Low,Yes,No,No,No,2.650522344,2
2506,17,Male,Asian,Some College,16.16314098,7,Yes,Very High,No,No,No,No,3.161961511,1
2507,18,Male,African American,High School,3.523888123,0,No,Moderate,Yes,No,No,No,2.905702974,2
2508,16,Male,Asian,High School,12.12433284,0,Yes,Low,Yes,No,Yes,No,3.732684701,0
2509,18,Female,Caucasian,Higher,6.738438262,13,Yes,Moderate,No,Yes,No,No,2.109686328,3
2510,18,Male,Caucasian,High School,11.70971877,5,Yes,High,No,No,No,No,2.546634578,2
2511,17,Female,Other,Bachelor's,6.31307254,9,No,Moderate,No,No,No,Yes,2.115603969,3
2512,17,Male,Caucasian,Bachelor's,1.738791214,24,No,Low,Yes,No,No,No,0.48378939,4
2513,15,Male,Asian,High School,4.459000171,27,No,Low,No,No,No,No,0,4
2514,15,Female,Caucasian,None,3.76117133,13,No,Moderate,No,No,No,No,1.811155481,4
2515,18,Male,African American,Some College,8.560387049,3,No,Moderate,No,No,No,Yes,2.674162551,2
2516,16,Male,Caucasian,High School,13.16567567,5,Yes,High,No,No,Yes,No,3.102745561,1
2517,17,Male,African American,Some College,5.276121499,15,Yes,Very High,Yes,No,No,No,2.432896398,3
2518,17,Male,Caucasian,Some College,0.241398706,27,No,Low,Yes,Yes,Yes,No,0.591872336,4
2519,18,Female,Caucasian,Some College,10.37874729,20,No,High,No,Yes,Yes,Yes,1.419798985,4
2520,15,Female,Caucasian,Some College,12.11518979,27,Yes,Very High,No,Yes,Yes,No,1.364982521,4
2521,16,Male,Caucasian,High School,19.25740988,0,No,Very High,No,No,No,No,3.524855823,0
2522,15,Male,Other,Some College,11.78941606,5,No,Very High,Yes,No,Yes,No,3.056218177,1
2523,15,Male,Other,High School,9.423451188,8,No,High,Yes,Yes,No,No,2.570682492,2
2524,15,Female,Caucasian,High School,11.46803252,14,Yes,Moderate,No,No,No,Yes,2.134832886,3
2525,15,Female,Asian,Some College,18.5580126,11,No,Moderate,No,Yes,No,Yes,2.301932108,3
2526,17,Female,Caucasian,Bachelor's,16.56756291,2,Yes,Moderate,Yes,No,No,No,3.354368116,1
2527,17,Female,African American,High School,6.459574667,10,No,High,No,No,Yes,No,2.252575524,3
2528,15,Male,Asian,Some College,4.745087273,14,No,Moderate,No,No,No,No,2.059778342,3
2529,16,Male,Other,Some College,5.252672247,2,No,Low,No,No,No,No,2.705024407,2
2530,18,Male,Caucasian,High School,10.08842079,13,No,Low,No,No,No,No,1.820843734,4
2531,16,Female,Asian,High School,14.88098902,1,No,High,No,No,Yes,No,3.260950491,1
2532,16,Male,Caucasian,Bachelor's,10.06438414,28,No,High,Yes,No,No,No,0.741527556,4
2533,16,Female,Other,Some College,1.355927917,3,Yes,Moderate,No,No,Yes,Yes,2.943750198,2
2534,15,Female,Caucasian,Some College,14.47161401,25,No,Low,No,No,No,No,0.447482856,4
2535,17,Male,African American,Some College,16.11940257,18,Yes,High,No,No,No,No,1.844059264,4
2536,16,Male,African American,None,5.789957302,11,Yes,None,Yes,No,No,No,1.899197563,4
2537,15,Male,African American,Some College,13.28251479,1,Yes,Moderate,No,No,No,No,3.378845727,1
2538,16,Female,Caucasian,Some College,8.531838021,16,Yes,Moderate,No,No,No,Yes,1.666640098,4
2539,16,Female,Other,Some College,17.78238711,2,No,Very High,No,No,No,No,3.309453585,1
2540,15,Male,Caucasian,High School,16.90451116,9,No,Moderate,Yes,Yes,No,No,2.761823751,2
2541,17,Male,African American,None,10.50863997,15,Yes,Moderate,No,No,No,Yes,2.042537979,3
2542,17,Female,Caucasian,High School,13.83011092,21,Yes,High,No,Yes,No,No,1.487476937,4
2543,18,Male,Caucasian,Higher,17.66699402,8,Yes,Moderate,No,Yes,No,Yes,2.873972282,2
2544,15,Female,African American,Some College,9.914340202,10,No,Low,No,No,No,No,2.015949465,3
2545,18,Female,Caucasian,Some College,6.26501481,20,No,Moderate,Yes,No,No,No,1.070296764,4
2546,18,Male,Caucasian,None,15.07332276,14,No,Very High,Yes,No,No,No,2.605399264,2
2547,18,Male,Caucasian,None,4.401325096,2,Yes,Moderate,No,No,Yes,Yes,3.363389119,1
2548,17,Male,Caucasian,Some College,7.77062296,15,No,High,No,Yes,No,No,2.125090595,3
2549,15,Male,Asian,Some College,17.31454474,29,No,Very High,No,Yes,No,No,1.05066898,4
2550,18,Female,Asian,Some College,14.48844681,20,No,High,No,No,No,Yes,1.580050524,4
2551,15,Female,Caucasian,High School,8.076220105,20,No,High,Yes,No,No,No,1.397062952,4
2552,15,Female,Caucasian,Some College,4.294890048,20,No,High,No,Yes,No,No,1.165787162,4
2553,17,Male,Caucasian,High School,7.119367817,27,Yes,Very High,No,Yes,No,No,0.962072486,4
2554,18,Female,Caucasian,High School,5.682082985,11,Yes,Very High,Yes,No,No,No,2.310235179,3
2555,18,Male,African American,Some College,3.521785759,22,No,Very High,No,No,No,No,0.935779341,4
2556,15,Male,African American,High School,14.86665827,4,No,High,No,No,No,Yes,2.93800283,2
2557,16,Male,Caucasian,High School,5.041397737,6,Yes,Moderate,Yes,No,No,Yes,2.767151338,2
2558,17,Male,Caucasian,Some College,9.083349403,8,No,Low,Yes,Yes,No,No,3.026983311,1
2559,17,Male,Caucasian,Some College,7.717188937,20,Yes,Moderate,Yes,Yes,No,No,1.536419479,4
2560,17,Male,Asian,Bachelor's,19.64154757,17,No,Very High,Yes,Yes,Yes,No,2.495379497,3
2561,17,Female,Other,Some College,7.821844883,20,No,High,No,No,No,No,1.61557166,4
2562,18,Male,Caucasian,None,1.599649656,7,No,Moderate,No,Yes,No,No,2.210371328,3
2563,18,Female,Caucasian,High School,1.796515051,11,Yes,Moderate,No,No,No,Yes,1.798015444,4
2564,16,Female,Asian,Higher,11.81507443,19,No,Moderate,Yes,No,Yes,No,1.566288518,4
2565,17,Male,Other,Some College,11.98727103,1,No,Moderate,No,No,No,No,2.921386757,2
2566,17,Male,Caucasian,Some College,8.37517981,9,No,High,No,No,No,No,2.519724823,2
2567,15,Male,Caucasian,None,8.636873846,18,No,Moderate,Yes,No,No,No,1.489207319,4
2568,18,Female,Caucasian,Some College,1.078651657,8,No,Low,No,No,No,No,1.663637124,4
2569,17,Male,African American,None,10.33093021,24,No,Moderate,No,No,No,No,0.773784206,4
2570,16,Female,Caucasian,Some College,10.09478951,23,No,Low,No,Yes,No,No,0.891624046,4
2571,16,Male,Caucasian,Bachelor's,2.990986371,7,No,Very High,No,No,No,No,2.215087049,3
2572,18,Male,African American,Higher,2.076787722,23,No,Moderate,No,No,No,No,0.651515021,4
2573,16,Female,Caucasian,Some College,2.471449812,23,No,Very High,No,No,No,No,0.974017417,4
2574,16,Female,Asian,Some College,2.02056493,23,No,Low,No,Yes,No,No,0.341393542,4
2575,18,Male,Caucasian,Bachelor's,12.19416391,0,No,Low,No,No,No,No,2.773483879,2
2576,17,Female,Caucasian,Some College,3.929653048,5,No,High,No,No,No,No,2.497877304,3
2577,17,Female,African American,None,5.028603044,11,No,High,No,Yes,No,Yes,2.076443746,3
2578,16,Female,Caucasian,Some College,3.471442883,24,No,Moderate,No,No,Yes,No,0.773427636,4
2579,16,Female,Other,High School,19.15670609,23,No,Low,No,No,Yes,No,0.988153077,4
2580,17,Female,African American,Some College,17.09234926,18,No,None,No,Yes,No,No,1.37757284,4
2581,18,Male,Caucasian,Some College,4.609896747,26,No,High,Yes,No,No,No,0.47659774,4
2582,16,Male,Asian,Some College,6.551325878,16,No,Low,Yes,Yes,No,No,1.836242137,4
2583,15,Female,Caucasian,High School,4.197856846,1,Yes,Moderate,No,No,No,No,2.924032115,2
2584,18,Male,Other,High School,9.837519189,10,Yes,High,No,No,No,Yes,2.288768203,3
2585,16,Male,Caucasian,Some College,0.392210649,17,No,None,No,No,No,No,0.822107889,4
2586,16,Female,African American,Bachelor's,13.42736018,22,No,Low,Yes,Yes,No,No,1.467549103,4
2587,15,Male,Caucasian,Some College,10.463163,27,Yes,None,Yes,No,No,No,0.654489821,4
2588,15,Female,Caucasian,High School,17.97277857,21,Yes,Very High,No,No,Yes,No,1.826265078,4
2589,17,Female,Asian,Bachelor's,3.287853687,10,No,Moderate,Yes,No,Yes,No,2.167614892,3
2590,18,Male,Asian,Bachelor's,16.08218492,17,No,Very High,Yes,No,No,No,1.812581086,4
2591,18,Female,Caucasian,High School,15.83922029,7,No,Low,No,Yes,No,No,3.010135528,1
2592,17,Female,Caucasian,None,2.543623784,14,No,High,No,Yes,No,No,2.136653209,3
2593,18,Female,Asian,Some College,7.971184483,8,No,Low,No,No,Yes,No,2.296814521,3
2594,18,Female,Other,Bachelor's,3.403052823,14,No,Moderate,No,No,No,No,1.499666675,4
2595,18,Female,Caucasian,Higher,5.094410009,6,Yes,High,No,No,No,No,2.527606694,2
2596,18,Male,Caucasian,Bachelor's,5.264923497,19,No,High,Yes,No,No,No,1.378777262,4
2597,18,Male,Caucasian,Some College,11.12472788,12,No,High,No,Yes,No,No,2.461977068,3
2598,15,Female,Asian,Some College,8.228218635,12,No,High,No,No,No,Yes,2.142708088,3
2599,18,Female,Caucasian,None,18.95465608,0,No,Low,Yes,No,Yes,No,3.478519715,1
2600,15,Male,Caucasian,High School,2.527402839,19,No,Moderate,No,No,No,No,1.135969891,4
2601,18,Female,Asian,Some College,19.4738427,3,No,Moderate,No,No,No,No,3.315632433,1
2602,17,Male,Caucasian,Some College,4.612772804,23,No,High,No,No,Yes,No,0.94529904,4
2603,16,Female,Caucasian,Some College,15.45747873,3,No,Low,No,Yes,Yes,No,3.36009771,1
2604,15,Female,Caucasian,Some College,6.779398523,3,Yes,Very High,No,No,No,No,3.583447605,0
2605,18,Female,Caucasian,High School,2.861627908,12,No,Moderate,Yes,No,No,Yes,2.268905392,3
2606,17,Female,Caucasian,Some College,17.1577837,1,No,High,No,No,Yes,Yes,3.394649867,1
2607,16,Female,African American,None,6.177217985,27,No,Low,No,Yes,No,No,0.423991948,4
2608,15,Female,Caucasian,Some College,13.17710808,25,No,Moderate,No,No,No,No,0.835989766,4
2609,16,Female,African American,Some College,11.3288737,22,No,High,Yes,No,No,No,1.286083735,4
2610,17,Male,Asian,Some College,9.435126188,14,No,Moderate,Yes,No,No,No,2.131780854,3
2611,15,Male,Asian,Higher,9.916389453,3,No,Very High,Yes,No,No,No,3.30866402,1
2612,16,Male,Caucasian,High School,14.64475828,26,No,High,No,Yes,No,No,0.958776298,4
2613,18,Female,Caucasian,Some College,1.755458282,5,Yes,Moderate,Yes,No,No,No,2.539771016,2
2614,15,Female,Caucasian,High School,13.36361324,2,No,High,Yes,No,No,No,3.012897487,1
2615,16,Female,Caucasian,Some College,17.91624203,6,No,High,Yes,No,Yes,No,3.167455277,1
2616,17,Female,Caucasian,Bachelor's,1.15576394,5,No,High,No,No,No,Yes,1.904515902,4
2617,17,Female,African American,Some College,2.813066785,2,Yes,Low,No,No,No,No,3.033291954,1
2618,15,Female,Caucasian,Bachelor's,14.33263873,3,No,Moderate,No,Yes,Yes,No,3.457711726,1
2619,16,Female,Caucasian,High School,8.745632965,9,No,High,No,No,No,No,2.450335443,3
2620,15,Male,Caucasian,Bachelor's,8.070972416,29,Yes,High,Yes,Yes,No,No,1.164702428,4
2621,15,Female,African American,None,2.739332691,20,No,Moderate,No,No,No,No,0.827082916,4
2622,16,Male,Caucasian,Bachelor's,10.13540081,8,No,Low,No,Yes,No,No,2.398314479,3
2623,16,Male,African American,High School,2.530906224,29,No,Moderate,No,No,No,No,0,4
2624,18,Female,Caucasian,High School,9.532409126,5,Yes,None,No,No,No,No,2.757797931,2
2625,16,Female,Asian,Some College,15.27230598,28,Yes,High,No,No,No,No,0.347836976,4
2626,17,Male,Asian,Bachelor's,5.165287158,19,Yes,High,No,No,No,No,1.676727437,4
2627,15,Male,Caucasian,None,9.615723364,26,Yes,Moderate,Yes,No,No,No,0.574278,4
2628,15,Female,Caucasian,High School,19.84031939,10,Yes,High,No,Yes,Yes,Yes,3.10399438,1
2629,17,Female,Caucasian,Bachelor's,13.73300847,6,No,Moderate,Yes,Yes,No,No,2.802073834,2
2630,16,Male,Caucasian,High School,16.82713543,17,Yes,High,No,No,Yes,No,2.127589297,3
2631,17,Female,African American,High School,8.296952131,3,No,Low,Yes,No,No,No,2.688349836,2
2632,17,Female,Asian,Some College,15.35721846,4,No,Moderate,No,No,No,No,2.78376521,2
2633,18,Female,African American,High School,0.810183459,3,No,High,No,Yes,Yes,No,3.133768039,1
2634,17,Male,Asian,Bachelor's,2.458223651,3,No,Low,No,No,Yes,No,2.618699895,2
2635,15,Male,Caucasian,Some College,4.061411858,26,Yes,Moderate,No,No,No,No,0.771677492,4
2636,17,Male,Caucasian,Some College,8.039038492,12,No,Moderate,No,Yes,Yes,No,2.274842047,3
2637,15,Female,Asian,Higher,16.91489757,15,No,Low,Yes,No,No,No,1.539619406,4
2638,15,Female,Caucasian,Some College,6.925321016,24,No,Low,No,Yes,No,Yes,1.128068364,4
2639,15,Male,African American,None,13.09242387,13,Yes,Low,No,No,No,No,1.595627367,4
2640,16,Male,Caucasian,High School,14.1862859,10,No,Very High,Yes,Yes,Yes,No,3.138498873,1
2641,18,Male,Caucasian,Some College,11.72364708,28,No,High,No,No,Yes,Yes,0.798886573,4
2642,15,Female,Other,High School,7.144839363,1,No,Moderate,No,No,No,No,2.972883441,2
2643,15,Male,Caucasian,Bachelor's,11.54106683,21,No,High,Yes,Yes,No,Yes,1.556218796,4
2644,16,Male,Other,Some College,6.845311856,13,No,None,No,No,Yes,No,1.852671741,4
2645,15,Female,Other,High School,1.677474771,23,No,Moderate,Yes,No,No,No,0.974968345,4
2646,17,Female,Asian,Some College,19.85607956,23,Yes,Low,Yes,No,No,No,1.391431871,4
2647,17,Female,African American,Some College,2.543649073,26,No,Low,Yes,No,No,No,0.236497222,4
2648,18,Male,African American,Bachelor's,1.446967677,6,No,High,Yes,Yes,No,No,2.629933234,2
2649,15,Female,Asian,Bachelor's,17.57061498,25,No,Low,No,No,No,Yes,0.529603259,4
2650,16,Female,Caucasian,Some College,6.036693218,10,No,High,No,Yes,No,Yes,2.319119147,3
2651,17,Male,Caucasian,Some College,13.00593948,3,No,Moderate,Yes,No,No,No,2.759021765,2
2652,16,Female,African American,Some College,6.580114593,6,No,None,No,No,No,No,2.096065652,3
2653,16,Male,Caucasian,Some College,7.829085416,28,No,High,No,Yes,No,No,0.745518983,4
2654,17,Male,Caucasian,High School,5.24225944,15,Yes,Moderate,Yes,No,No,No,1.794667106,4
2655,16,Female,Caucasian,High School,6.860880116,25,No,Moderate,No,Yes,No,No,0.701263713,4
2656,17,Female,African American,Some College,8.214008012,5,No,Low,No,No,No,No,2.457901407,3
2657,16,Female,Asian,High School,14.40832138,26,No,None,No,No,No,No,0.42913728,4
2658,17,Female,Caucasian,None,10.23072388,5,No,Very High,No,No,Yes,No,3.016897868,1
2659,15,Female,Other,Some College,18.87130434,1,No,Moderate,No,No,No,No,3.618272712,0
2660,18,Female,African American,None,0.837607877,23,No,None,Yes,No,No,No,0.425813761,4
2661,17,Male,Asian,Some College,10.06136645,7,Yes,High,Yes,No,No,No,2.735960967,2
2662,17,Male,African American,Some College,11.68449578,29,No,Low,Yes,No,No,Yes,0.223430509,4
2663,18,Female,Asian,Higher,18.40393972,26,No,Low,No,No,Yes,No,1.011746757,4
2664,17,Male,Caucasian,Some College,0.983170472,6,Yes,Low,No,No,No,No,2.573440474,2
2665,17,Female,Asian,None,11.4699917,26,No,Moderate,No,No,No,Yes,0.200145527,4
2666,16,Male,Caucasian,Some College,17.07259857,24,Yes,None,No,No,No,No,0.802647806,4
2667,18,Male,Asian,Bachelor's,4.838554562,23,No,Moderate,No,No,No,Yes,0.539645751,4
2668,15,Male,Other,Higher,17.52584697,13,No,High,No,No,Yes,No,2.481595434,3
2669,17,Female,Caucasian,Some College,0.380868185,8,No,Low,No,No,No,Yes,1.633811562,4
2670,18,Male,Caucasian,High School,14.64909258,14,Yes,Moderate,No,No,No,No,2.401469995,3
2671,16,Female,Asian,Bachelor's,18.66226442,24,Yes,Moderate,Yes,No,Yes,No,1.265891445,4
2672,15,Male,Caucasian,High School,13.14395323,21,No,Moderate,No,Yes,No,No,1.266286344,4
2673,18,Male,Asian,Some College,8.78058488,17,No,Very High,Yes,No,No,No,1.62246463,4
2674,15,Male,Caucasian,Some College,0.897620329,11,No,Moderate,No,No,No,No,1.858296307,4
2675,15,Male,Caucasian,None,18.40227627,22,No,None,No,Yes,No,No,0.640439809,4
2676,15,Male,Other,High School,9.405924454,18,No,Moderate,No,No,Yes,No,1.39789719,4
2677,17,Female,African American,High School,0.579934887,12,No,Low,No,No,No,No,1.429180582,4
2678,17,Female,Asian,Some College,13.79642143,6,No,High,No,Yes,Yes,No,2.934692102,2
2679,16,Male,Caucasian,Bachelor's,9.636745072,24,No,None,No,No,No,No,0.632826221,4
2680,16,Male,African American,High School,2.486906349,9,No,Low,Yes,Yes,No,Yes,2.565347318,2
2681,18,Male,African American,Bachelor's,4.285436186,29,Yes,Moderate,No,Yes,No,No,0.397989397,4
2682,16,Male,African American,None,1.289813609,9,Yes,Low,No,No,No,No,2.064564303,3
2683,15,Female,African American,Some College,11.48587079,1,No,Moderate,No,Yes,No,No,3.121119482,1
2684,15,Male,African American,None,12.44058959,13,Yes,Low,No,Yes,No,No,1.920609663,4
2685,17,Female,Caucasian,Bachelor's,10.11484597,12,No,Very High,Yes,No,Yes,No,2.329909645,3
2686,15,Male,Caucasian,Some College,16.34204266,21,Yes,Low,No,Yes,No,No,1.272010108,4
2687,18,Female,Asian,Some College,17.22017643,28,No,Very High,No,No,No,No,1.066424623,4
2688,15,Male,Caucasian,Bachelor's,12.31248793,5,No,Moderate,No,No,Yes,No,2.905384066,2
2689,15,Male,African American,Some College,0.255129594,8,Yes,High,Yes,No,Yes,Yes,2.567031803,2
2690,18,Female,Caucasian,Higher,13.90459311,12,No,Low,No,No,No,Yes,1.694384385,4
